36|NA|경상남도|21|2018-5-10|14.0|19.0|10.0|2|0|구름많음|skyEn|10|0.0|0.0|3.9000000000000004|5|남서|SW|70|0.0|0.0
37|NA|경상남도|24|2018-5-10|13.0|19.0|10.0|2|0|구름많음|skyEn|10|0.0|0.0|2.9000000000000004|5|남서|SW|80|0.0|0.0
38|NA|경상남도|3|2018-5-11|12.0|20.0|11.0|2|0|구름많음|skyEn|10|0.0|0.0|2.2|6|서|W|85|0.0|0.0
39|NA|경상남도|6|2018-5-11|12.0|20.0|11.0|2|0|구름많음|skyEn|10|0.0|0.0|1.1|7|북서|NW|90|0.0|0.0
40|NA|경상남도|9|2018-5-11|17.0|20.0|11.0|2|0|구름많음|skyEn|10|0.0|0.0|1.0|6|서|W|75|0.0|0.0
41|NA|경상남도|12|2018-5-11|19.0|20.0|11.0|2|0|구름많음|skyEn|10|0.0|0.0|2.8000000000000003|5|남서|SW|60|0.0|0.0
42|NA|경상남도|15|2018-5-11|18.0|20.0|11.0|2|0|구름많음|skyEn|10|0.0|0.0|3.9000000000000004|5|남서|SW|60|0.0|0.0
43|NA|경상남도|18|2018-5-11|17.0|20.0|11.0|2|0|구름많음|skyEn|10|0.0|0.0|4.5|5|남서|SW|65|0.0|0.0
44|NA|경상남도|21|2018-5-11|15.0|20.0|11.0|3|0|흐림|skyEn|20|0.0|0.0|4.5|5|남서|SW|70|0.0|0.0
45|NA|경상북도|3|2018-5-10|9.0|23.0|8.0|2|0|구름많음|skyEn|10|0.0|0.0|1.1|3|남동|SE|80|0.0|0.0
46|NA|경상북도|6|2018-5-10|8.0|23.0|8.0|1|0|구름조금|skyEn|0|0.0|0.0|0.6000000000000001|7|북서|NW|85|0.0|0.0
47|NA|경상북도|9|2018-5-10|14.0|23.0|8.0|1|0|구름조금|skyEn|0|0.0|0.0|0.7000000000000001|6|서|W|70|0.0|0.0
48|NA|경상북도|12|2018-5-10|20.0|23.0|8.0|1|0|구름조금|skyEn|0|0.0|0.0|1.6|7|북서|NW|50|0.0|0.0
49|NA|경상북도|15|2018-5-10|22.0|23.0|8.0|2|0|구름많음|skyEn|10|0.0|0.0|2.1|7|북서|NW|35|0.0|0.0
50|NA|경상북도|18|2018-5-10|22.0|23.0|8.0|2|0|구름많음|skyEn|10|0.0|0.0|2.1|6|서|W|35|0.0|0.0
51|NA|경상북도|21|2018-5-10|17.0|23.0|8.0|2|0|구름많음|skyEn|10|0.0|0.0|3.6|4|남|S|55|0.0|0.0
52|NA|경상북도|24|2018-5-10|14.0|23.0|8.0|2|0|구름많음|skyEn|10|0.0|0.0|0.7000000000000001|5|남서|SW|70|0.0|0.0
53|NA|경상북도|3|2018-5-11|12.0|25.0|10.0|2|0|구름많음|skyEn|10|0.0|0.0|1.0|4|남|S|80|0.0|0.0
54|NA|경상북도|6|2018-5-11|10.0|25.0|10.0|2|0|구름많음|skyEn|10|0.0|0.0|0.8|5|남서|SW|85|0.0|0.0
55|NA|경상북도|9|2018-5-11|17.0|25.0|10.0|2|0|구름많음|skyEn|10|0.0|0.0|0.5|6|서|W|65|0.0|0.0
56|NA|경상북도|12|2018-5-11|23.0|25.0|10.0|2|0|구름많음|skyEn|10|0.0|0.0|1.6|6|서|W|35|0.0|0.0
57|NA|경상북도|15|2018-5-11|24.0|25.0|10.0|2|0|구름많음|skyEn|10|0.0|0.0|2.3000000000000003|6|서|W|35|0.0|0.0
58|NA|경상북도|18|2018-5-11|23.0|25.0|10.0|2|0|구름많음|skyEn|10|0.0|0.0|1.8|6|서|W|40|0.0|0.0
59|NA|경상북도|21|2018-5-11|18.0|25.0|10.0|3|0|흐림|skyEn|20|0.0|0.0|2.7|4|남|S|50|0.0|0.0
60|NA|광주|3|2018-5-10|12.0|22.0|10.0|1|0|구름조금|skyEn|0|0.0|0.0|1.7000000000000002|4|남|S|95|0.0|0.0
61|NA|광주|6|2018-5-10|11.0|22.0|10.0|1|0|구름조금|skyEn|0|0.0|0.0|1.2000000000000002|4|남|S|95|0.0|0.0
62|NA|광주|9|2018-5-10|15.0|22.0|10.0|1|0|구름조금|skyEn|0|0.0|0.0|0.9|5|남서|SW|80|0.0|0.0
63|NA|광주|12|2018-5-10|20.0|22.0|10.0|1|0|구름조금|skyEn|0|0.0|0.0|0.8|5|남서|SW|60|0.0|0.0
64|NA|광주|15|2018-5-10|22.0|22.0|10.0|2|0|구름많음|skyEn|10|0.0|0.0|3.0|7|북서|NW|50|0.0|0.0
65|NA|광주|18|2018-5-10|19.0|22.0|10.0|2|0|구름많음|skyEn|10|0.0|0.0|3.3000000000000003|7|북서|NW|65|0.0|0.0
